"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"13800","339887","1","1001","","hermits"
"13801","339887","2","1001","","gingerbread man"
"13802","339887","3","1001","","Little Debbie Ginger Cookies"
"13803","339888","1","1001","","honey nut bar"
"13804","339889","1","1001","","Fibbers High Fiber Cookies"
"13805","339890","1","1001","","with or without icing"
"13806","339891","1","1001","","with dates"
"13807","339891","2","1001","","with nuts"
"13808","339891","3","1001","","Tastykake Oatmeal Raisin Bars"
"13809","339891","6","1001","","with fruit filling"
"13810","339891","7","1001","","with or without icing"
"13811","339892","2","1001","","fat free oatmeal"
"13812","339893","2","1001","","Little Debbie Oatmeal Creme Pie"
"13813","339894","1","1001","","with chocolate frosting"
"13814","339894","2","1001","","with M&M's"
"13815","339894","3","1001","","with nuts"
"13816","339894","4","1001","","with raisins"
"13817","339895","1","1001","","Little Debbie P.B. & J. cookie"
"13818","339897","1","1001","","peanut butter wafers"
"13819","339898","6","1001","","chocolate covered Nutter Butter"
"13820","339898","7","1001","","peanut cookie with icing"
"13821","339899","1","1001","","peanut butter bar cookie"
"13822","339900","1","1001","","chocolate peanut bar"
"13823","339900","2","1001","","peanut sandwich cookie"
"13824","339900","3","1001","","Nutter Butter (Nabisco)"
"13825","339900","5","1001","","Girl Scout Do-si-dos"
"13826","339900","6","1001","","with oatmeal"
"13827","339901","1","1001","","Girl Scout Tagalong Peanut Butter Patty"
"13828","339901","2","1001","","Little Debbie Nutty Bar"
"13829","339901","3","1001","","Lance Peanut Butter Creme Filled Wafer"
"13830","339903","1","1001","","rosette"
"13831","339904","1","1001","","carrot bar"
"13832","339905","1","1001","","date-nut, raisin sugar cookie"
"13833","339906","1","1001","","Little Debbie Raisin Creme Pie"
"13834","339907","1","1001","","bourbon balls"
"13835","339908","1","1001","","banana cream-filled"
"13836","339908","4","1001","","Girl Scout Lemon Chalet Cremes"
"13837","339909","1","1001","","Lorna Doone"
"13838","339909","2","1001","","Pecan Sandies"
"13839","339909","3","1001","","Greek cookies"
"13840","339909","6","1001","","Girl Scout Trefoils"
"13841","339910","1","1001","","Reduced Fat Pecan Sandies"
"13842","339910","2","1001","","Keebler 100 Calorie Right Bites Sandies Shortbread Cookies"
"13843","339910","3","1001","","Nabisco 100 Calorie Lorna Doone Shortbread Cookie Crisps"
"13844","339910","4","1001","","butter or sugar cookie"
"13845","339910","5","1001","","low fat"
"13846","339911","5","1001","","Keebler Middles, all flavors"
"13847","339911","6","1001","","Berger Cookies"
"13848","339911","7","1001","","Girl Scout Lemonades"
"13849","339911","8","1001","","Girl Scout Lemon Chalet Cremes"
"13850","339912","1","1001","","biscuit sticks, coated"
"13851","339912","2","1001","","all flavors"
"13852","339913","1","1001","","animal cracker"
"13853","339913","2","1001","","sweet crackers, NFS"
"13854","339913","3","1001","","Arrowroot cookie or biscuit"
"13855","339913","4","1001","","animal crackers labeled as ""lowfat"""
"13856","339914","1","1001","","Keebler Iced or Frosted Animal Cookies"
"13857","339915","1","1001","","jelly topped"
"13858","339915","2","1001","","sesame cookies"
"13859","339915","3","1001","","wedding cookies"
"13860","339915","4","1001","","Social Tea Biscuits (Nabisco)"
"13861","339915","5","1001","","Pepperidge Farm Bordeaux"
"13862","339915","6","1001","","Pepperidge Farm Chessman"
"13863","339915","8","1001","","Pepperidge Farm Pirouette"
"13864","339915","9","1001","","Vanilla Margherite (Stella D'Oro)"
"13865","339915","10","1001","","Snickerdoodles"
"13866","339915","11","1001","","butterfly wings"
"13867","339915","12","1001","","Lemon Cooler"
"13868","339915","13","1001","","tea cakes"
"13869","339915","14","1001","","Russian tea cakes"
"13870","339916","1","1001","","Rich tea biscuit"
"13871","339916","2","1001","","Maria"
"13872","339917","1","1001","","with coconut"
"13873","339917","2","1001","","Pepperidge Farm Distinctive Chantilly"
"13874","339917","3","1001","","Pepperidge Farm Cappucino"
"13875","339918","1","1001","","vanilla cream wafers"
"13876","339918","2","1001","","strawberry cream wafers"
"13877","339918","3","1001","","chocolate cream wafers"
"13878","339918","4","1001","","all flavors"
"13879","339920","3","1001","","Vienna Fingers"
"13880","339920","4","1001","","Cameos"
"13881","339920","6","1001","","butter sandwich cookie"
"13882","339920","7","1001","","Golden Oreos"
"13883","339920","8","1001","","Keebler EL Fudge (Elfin) sanwich cookie"
"13884","339921","1","1001","","Golden Oreo Double Stuff"
"13885","339921","2","1001","","EL Fudge (Elfin) Double Stuffed"
"13886","339922","1","1001","","Nabisco Snackwell's Creme Sandwich cookies"
"13887","339922","2","1001","","Reduced Fat Vienna Fingers"
"13888","339923","1","1001","","Brussels Mint (Pepperidge Farm)"
"13889","339923","3","1001","","Milano (Pepperidge Farm)"
"13890","339923","5","1001","","Geneva (Pepperidge Farm)"
"13891","339923","7","1001","","Keebler Fudge Stripes"
"13892","339924","1","1001","","spice and other flavors"
"13893","339924","2","1001","","Nabisco's Made'em Myself Ready to Decorate Cookies"
"13894","339925","1","1001","","senbei"
"13895","339925","2","1001","","plain"
"13896","339925","3","1001","","ginger"
"13897","339925","4","1001","","seaweed"
"13898","339926","1","1001","","vanilla cookie, NS as to type"
"13899","339926","2","1001","","wafer, NS as to type"
"13900","339926","3","1001","","Nabisco Nilla Wafers"
"13901","339927","1","1001","","Reduced Fat Nilla Wafers"
"13902","339928","1","1001","","Girl Scout Samoas or Caramel deLites"
"13903","339929","1","1001","","cookie made with cottage cheese"
"13904","339930","1","1001","","Murray Sugar Free Cookies"
"13905","339930","2","1001","","with nuts"
"13906","339930","3","1001","","white chocolate"
"13907","339931","1","1001","","Murray Sugar Free Cookies"
"13908","339931","2","1001","","with raisins"
"13909","339932","1","1001","","Murray Sugar Free Cookies"
"13910","339933","1","1001","","Murray Sugar Free Cookies"
"13911","339934","1","1001","","Murray Sugar Free Wafers Vanilla Creme"
"13912","339934","2","1001","","all flavors"
"13913","339935","1","1001","","Murray Sugar Free Cookies"
"13914","339936","1","1001","","any type"
"25934","339937","","1002","","Moisture change: -4.0%"
"13915","339938","1","1001","","fruit pie, NS as to fruit"
"13916","339939","1","1001","","individual size fruit pie or tart, NS as to fruit"
"13917","339941","1","1001","","apple-peach"
"13918","339941","2","1001","","apple-berry"
"13919","339942","1","1001","","McDonald's Baked Hot Apple Pie"
"13920","339944","1","1001","","apple pie with crumb topping"
"25935","339944","","1002","","Moisture change: -11.0%"
"13921","339945","1","1001","","Weight Watchers Apple Pie"
"25936","339945","","1002","","Moisture change: -8.0%"
"25937","339946","","1002","","Moisture change: -8.0%"
"13922","339949","1","1001","","boysenberry"
"25938","339949","","1002","","Moisture change: -8.0%"
"25939","339950","","1002","","Moisture change: -8.0%"
"13923","339951","1","1001","","cranberry"
"13924","339951","2","1001","","Juneberry"
"13925","339951","3","1001","","gooseberry"
"13926","339951","4","1001","","berry pie, NS as to berry"
"25940","339951","","1002","","Moisture change: -8.0%"
"13927","339952","1","1001","","cranberry"
"13928","339952","2","1001","","Juneberry"
"13929","339952","3","1001","","gooseberry"
"13930","339952","4","1001","","berry pie, NS as to berry"
"25941","339952","","1002","","Moisture change: -11.0%"
"25942","339953","","1002","","Moisture change: -8.0%"
"13931","339954","1","1001","","huckleberry"
"25943","339955","","1002","","Moisture change: -13.0%"
"25944","339956","","1002","","Moisture change: -8.0%"
"25945","339958","","1002","","Moisture change: -13.0%"
"13932","339959","1","1001","","McDonald's Baked Cherry Pie"
"25946","339961","","1002","","Moisture change: -11.0%"
"25947","339962","","1002","","Moisture change: -11.0%"
"25948","339965","","1002","","Moisture change: -8.0%"
"25949","339967","","1002","","Moisture change: -13.0%"
"25950","339968","","1002","","Moisture change: -8.0%"
"25951","339970","","1002","","Moisture change: -8.0%"
"25952","339971","","1002","","Moisture change: -8.0%"
"25953","339972","","1002","","Moisture change: -8.0%"
"25954","339974","","1002","","Moisture change: -13.0%"
"25955","339975","","1002","","Moisture change: -5.8%"
"25956","339976","","1002","","Moisture change: -2.0%"
"25957","339977","","1002","","Moisture change: -8.0%"
"25958","339978","","1002","","Moisture change: -11.0%"
"25959","339979","","1002","","Moisture change: -8.0%"
"25960","339980","","1002","","Moisture change: -8.0%"
"25961","339981","","1002","","Moisture change: -13.0%"
"25962","339982","","1002","","Moisture change: -8.0%"
"25963","339983","","1002","","Moisture change: -11.0%"
"25964","339984","","1002","","Moisture change: -8.0%"
"25965","339985","","1002","","Moisture change: -11.0%"
"25966","339986","","1002","","Moisture change: -13.0%"
"25967","339987","","1002","","Moisture change: -13.0%"
"25968","339989","","1002","","Moisture change: -11.0%"
"25969","339990","","1002","","Moisture change: -11.0%"
"13933","339991","1","1001","","lemon chess pie"
"25970","339991","","1002","","Moisture change: -11.0%"
"13934","339992","1","1001","","chocolate pie, NFS"
"13935","339992","2","1001","","chocolate meringue"
"13936","339992","3","1001","","chocolate ice box dessert"
"13937","339992","4","1001","","chocolate pudding pie"
"13938","339992","5","1001","","Jell-O chocolate mousse pie"
"25971","339993","","1002","","Moisture change: -11.0%"
"13939","339994","1","1001","","coconut pie, NFS"
"13940","339994","2","1001","","coconut custard"
"25972","339995","","1002","","Moisture change: -11.0%"
"13941","339996","1","1001","","custard cream"
"13942","339996","2","1001","","egg pie"
"13943","339997","1","1001","","custard cream"
"13944","339997","2","1001","","Chinese Custard Tart Dan Ta"
"25973","339997","","1002","","Moisture change: -11.0%"
"13945","339999","1","1001","","fruit pizza"
"13946","340000","1","1001","","lemon ice box pie"
"25974","340000","","1002","","Moisture change: -17.0%"
"25975","340001","","1002","","Moisture change: -14.9%"
"25976","340002","","1002","","Moisture change: -18.3%"
"13947","340003","1","1001","","millionaire's pie"
"13948","340003","2","1001","","Hawaiian pie"
"13949","340003","3","1001","","sunshine pie"
"25977","340003","","1002","","Moisture change: -11.0%"
"25978","340006","","1002","","Moisture change: -1.2%"
"25979","340007","","1002","","Moisture change: -11.0%"
"25980","340008","","1002","","Moisture change: -13.0%"
"25981","340009","","1002","","Moisture change: -9.8%"
"25982","340010","","1002","","Moisture change: -9.0%"
"25983","340011","","1002","","Moisture change: -11.0%"
"13950","340012","1","1001","","butterscotch pie"
"13951","340013","1","1001","","all flavors"
"25984","340013","","1002","","Moisture change: -1.2%"
"13952","340014","1","1001","","Grasshopper"
"25985","340014","","1002","","Moisture change: -11.0%"
"25986","340015","","1002","","Moisture change: -11.0%"
"25987","340016","","1002","","Moisture change: -11.5%"
"13953","340017","1","1001","","key lime pie"
"13954","340017","2","1001","","Burger King Lemon Pie"
"13955","340020","1","1001","","coconut-pecan pie"
"13956","340020","2","1001","","walnut pie"
"25988","340022","","1002","","Moisture change: -10.7%"
"25989","340023","","1002","","Moisture change: -4.4%"
"13957","340025","1","1001","","Hostess Pudding Pie"
"13958","340026","1","1001","","Hostess Pudding Pie"
"25990","340027","","1002","","Moisture change: -8.0%"
"25991","340028","","1002","","Moisture change: -11.0%"
"25992","340029","","1002","","Moisture change: -11.0%"
"13959","340030","1","1001","","pie crust"
"13960","340031","1","1001","","pie crust"
"13961","340032","1","1001","","pie crust"
"13962","340034","1","1001","","blintzes, NS as to filling"
"25993","340034","","1002","","Moisture change: -16.0%"
"25994","340035","","1002","","Moisture change: -14.6%"
"13963","340036","1","1001","","fruit cobbler, NS as to type of fruit"
"25995","340036","","1002","","Moisture change: -13.0%"
"25996","340037","","1002","","Moisture change: -13.0%"
"25997","340038","","1002","","Moisture change: -13.0%"
"25998","340039","","1002","","Moisture change: -13.0%"
"25999","340040","","1002","","Moisture change: -13.0%"
"26000","340041","","1002","","Moisture change: -13.0%"
"26001","340042","","1002","","Moisture change: -13.0%"
"26002","340043","","1002","","Moisture change: -13.0%"
"26003","340044","","1002","","Moisture change: -13.0%"
"13964","340045","1","1001","","apple betty"
"26004","340045","","1002","","Moisture change: -10.0%"
"26005","340046","","1002","","Moisture change: -35.0%"
"28611","340046","","1002","","Fat change: 14.0%, Fat code: 4615 (Shortening, vegetable, household, composite)"
"26006","340047","","1002","","Moisture change: -30.0%"
"28612","340047","","1002","","Fat change: 14.0%, Fat code: 4615 (Shortening, vegetable, household, composite)"
"26007","340048","","1002","","Moisture change: -30.0%"
"28613","340048","","1002","","Fat change: 14.0%, Fat code: 4615 (Shortening, vegetable, household, composite)"
"26008","340049","","1002","","Moisture change: -10.0%"
"26009","340050","","1002","","Moisture change: -10.0%"
"26010","340051","","1002","","Moisture change: -10.0%"
"13965","340055","1","1001","","Tastykake Tasty-Klair Pie"
"13966","340056","1","1001","","Weight Watchers Sweet Celebrations Chocolate Eclair"
"13967","340058","1","1001","","wheat flour turnover (Pastelillo de harina de trigo)"
"26011","340058","","1002","","Moisture change: -35.0%"
"26012","340059","","1002","","Moisture change: -35.0%"
"28614","340059","","1002","","Fat change: 14.0%, Fat code: 4615 (Shortening, vegetable, household, composite)"
"13968","340060","1","1001","","sopaipilla, NFS"
"26013","340060","","1002","","Moisture change: -12.0%"
"28615","340060","","1002","","Fat change: 14.0%, Fat code: 4615 (Shortening, vegetable, household, composite)"
"26014","340061","","1002","","Moisture change: -10.0%"
"28616","340061","","1002","","Fat change: 11.5%, Fat code: 4615 (Shortening, vegetable, household, composite)"
"26015","340062","","1002","","Moisture change: -11.1%"
"26016","340063","","1002","","Moisture change: -9.2%"
"26017","340064","","1002","","Moisture change: -11.1%"
"26018","340065","","1002","","Moisture change: -15.0%"
"26019","340066","","1002","","Moisture change: -12.1%"
"13969","340067","1","1001","","with sugar and spices"
"26020","340067","","1002","","Moisture change: 10.0%"
"26021","340068","","1002","","Moisture change: 10.0%"
"13970","340069","1","1001","","strudel, NS as to filling"
"26022","340070","","1002","","Moisture change: -13.0%"
"26023","340071","","1002","","Moisture change: -13.0%"
"26024","340072","","1002","","Moisture change: -13.0%"
"26025","340073","","1002","","Moisture change: -13.0%"
"26026","340074","","1002","","Moisture change: -13.0%"
"26027","340075","","1002","","Moisture change: -26.9%"
"13971","340076","1","1001","","Kadayif"
"26028","340076","","1002","","Moisture change: -11.0%"
"26029","340077","","1002","","Moisture change: -20.0%"
"13972","340078","1","1001","","Drake's Apple Fruit Pies"
"26030","340078","","1002","","Moisture change: -13.0%"
"26031","340079","","1002","","Moisture change: -13.0%"
"26032","340080","","1002","","Moisture change: -13.0%"
"26033","340081","","1002","","Moisture change: -7.0%"
"26034","340082","","1002","","Moisture change: -13.0%"
"26035","340083","","1002","","Moisture change: -13.0%"
"26036","340084","","1002","","Moisture change: -13.0%"
"13973","340085","1","1001","","hamantaschen"
"26037","340085","","1002","","Moisture change: -3.6%"
"13974","340086","1","1001","","Chinese Moon Cake"
"13975","340086","2","1001","","Banh Trung Thu"
"26038","340086","","1002","","Moisture change: -9.0%"
"13976","340087","1","1001","","Chinese Moon Cake"
"13977","340087","2","1001","","Banh Trung Thu"
"26039","340087","","1002","","Moisture change: -9.0%"
"13978","340088","1","1001","","nine-layer pudding, a Chinese steamed rice and syrup pudding"
"26040","340088","","1002","","Moisture change: -20.0%"
"13979","340089","1","1001","","Polish fruit-filled paczki"
"26041","340089","","1002","","Moisture change: -15.0%"
"28705","340089","","1002","","Fat change: 15.0%, Fat code: 82101000 (Vegetable oil, NFS)"
"13980","340090","1","1001","","cannoli"
"26042","340090","","1002","","Moisture change: -8.7%"
"13981","340091","1","1001","","angel wings"
"13982","340091","2","1001","","flaky pastry"
"13983","340091","3","1001","","patty shell"
"13984","340092","1","1001","","cream horn"
"13985","340092","2","1001","","Napoleon"
"13986","340093","1","1001","","cheese straws"
"26043","340093","","1002","","Moisture change: -10.0%"
"13987","340094","2","1001","","Keebler Chacho's Flour Tortilla Chips"
"13988","340094","3","1001","","Taco Bell Cinnamon Twist"
"13989","340094","4","1001","","Elephant Ears"
"26044","340094","","1002","","Moisture change: -15.0%"
"26045","340095","","1002","","Moisture change: -10.0%"
"13990","340096","1","1001","","squash empanada"
"13991","340096","2","1001","","sweet potato empanada"
"26046","340096","","1002","","Moisture change: -5.0%"
"13992","340098","1","1001","","snail danish"
"13993","340098","4","1001","","with icing"
"13994","340098","5","1001","","Babka"
"13995","340098","6","1001","","bear claw"
"13996","340098","7","1001","","Pillsbury Cinnamon Toaster Strudel"
"13997","340098","9","1001","","pecan swirls"
"13998","340098","10","1001","","with or without nuts"
"13999","340099","1","1001","","with icing"
"14000","340099","2","1001","","Pillsbury Apple, Blueberry, Cherry, or Strawberry Toaster Strudel"
"14001","340099","3","1001","","toaster strudel, NFS"
"14002","340102","1","1001","","coconut"
"14003","340102","2","1001","","sugar-coated"
"14004","340102","3","1001","","glazed"
"14005","340102","4","1001","","cruller twist"
"14006","340102","5","1001","","with non-chocolate icing"
"14007","340102","6","1001","","powdered sugar"
"14008","340102","7","1001","","cinnamon"
"14009","340103","1","1001","","glazed"
"14010","340103","2","1001","","cruller twist"
"14011","340103","3","1001","","with non-chocolate icing"
"14012","340104","1","1001","","chocolate doughnut, NFS"
"14013","340105","1","1001","","peanut stick"
"14014","340107","1","1001","","Mexican crullers"
"26047","340107","","1002","","Moisture change: -30.0%"
"28617","340107","","1002","","Fat change: 24.0%, Fat code: 4615 (Shortening, vegetable, household, composite)"
"14015","340108","1","1001","","Okinawan"
"14016","340110","1","1001","","sugar-coated"
"14017","340110","2","1001","","glazed"
"14018","340112","1","1001","","glazed"
"14019","340112","2","1001","","doughboy"
"14020","340112","3","1001","","doughnut hole"
"14021","340112","4","1001","","honey dip"
"14022","340112","5","1001","","malasada"
"14023","340112","6","1001","","maple bar"
"14024","340112","7","1001","","glazed, NS as to cake or yeast"
"14025","340112","8","1001","","with non-chocolate icing"
"14026","340112","9","1001","","beignet"
"14027","340113","1","1001","","with non-chocolate icing"
"14028","340113","2","1001","","chocolate beignet"
"14029","340114","1","1001","","with chocolate icing, NS as to cake or yeast doughnut"
"26048","340114","","1002","","Moisture change: -4.0%"
"14030","340116","1","1001","","Long John"
"14031","340116","2","1001","","cream-filled"
"14032","340118","1","1001","","cream-filled"
"14033","340118","2","1001","","Boston Creme"
"14034","340119","1","1001","","Pop Tart"
"14035","340119","2","1001","","with or without frosting"
"14036","340120","1","1001","","Low Fat Pop Tart"
"14037","340120","2","1001","","with or without frosting"
"14038","340121","1","1001","","cinnamon cake"
"14039","340121","2","1001","","Drake's Coffee Cakes"
"14040","340121","3","1001","","made from Bisquick"
"14041","340121","5","1001","","with icing"
"14042","340121","6","1001","","with nuts"
"14043","340121","7","1001","","Tastykake Koffee Kake Juniors"
"14044","340121","8","1001","","Hostess 100 calorie cinnamon coffee cakes"
"14045","340121","9","1001","","coffee cake, NFS"
"26049","340121","","1002","","Moisture change: -10.0%"
"14046","340122","1","1001","","apple pastry cake"
"26050","340122","","1002","","Moisture change: -10.0%"
"26051","340123","","1002","","Moisture change: -10.0%"
"14047","340124","1","1001","","all flavors"
"14048","340125","1","1001","","all flavors"
"14049","340126","1","1001","","all flavors"
"14050","340127","1","1001","","all flavors"
"14051","340128","1","1001","","General Mills Honey Nut Cheerios"
"14052","340128","2","1001","","General Mills Chex"
"14053","340128","3","1001","","General Mills Cinnamon Toast Crunch"
"14054","340128","4","1001","","Kellogg's Frosted Flakes"
"14055","340128","5","1001","","Kellogg's Froot Loops"
"14056","340129","1","1001","","all flavors"
"14057","340130","1","1001","","chocolate coated"
"14058","340130","2","1001","","all flavors"
"14059","340131","1","1001","","all flavors"
"14060","340132","1","1001","","chocolate coated"
"14061","340132","2","1001","","all flavors"
"14062","340133","1","1001","","all flavors"
"14063","340134","1","1001","","all flavors"
"14064","340135","1","1001","","all flavors"
"14065","340136","1","1001","","all flavors"
"14066","340137","1","1001","","all flavors"
"14067","340137","2","1001","","Nature Valley Granola Bar, NFS"
"14068","340138","1","1001","","all flavors"
"14069","340138","2","1001","","Quaker Oats bar, NFS"
"14070","340139","1","1001","","all flavors"
"14071","340139","2","1001","","Quaker Lowfat Chewy Granola Bars"
"14072","340140","1","1001","","all flavors"
"14073","340140","2","1001","","Quaker Chewy Reduced Sugar Granola Bar"
"14074","340141","1","1001","","all flavors"
"14075","340143","1","1001","","Quaker Oatmeal To Go, all flavors"
"14076","340143","2","1001","","Quaker Breakfast Cookie, all flavors"
"14077","340144","1","1001","","with chocolate chips"
"14078","340144","2","1001","","New Trail Granola Bars"
"14079","340144","3","1001","","with oats, sugar, raisins, coconut"
"14080","340144","4","1001","","Sunbelt Granola Bar, all flavors"
"14081","340145","1","1001","","all flavors"
"14082","340145","2","1001","","with oats, fruit and nuts, lowfat"
"14083","340145","3","1001","","Sunbelt Lowfat Chewy Granola Bar"
"14084","340146","1","1001","","all fruit and nut flavors"
"14085","340146","2","1001","","Health Valley Fat-Free Granola Bars"
"14086","340147","1","1001","","all flavors"
"14087","340149","1","1001","","Kudos Granola Bars, all flavors"
"14088","340149","2","1001","","Nestle Sweet Success Bar"
"14089","340150","1","1001","","Little Debbie Macaroo Fudge Dipped Chewy Granola Bar"
"14090","340150","2","1001","","Sunbelt Fudge Dipped Chewy Granola Bar, all flavors"
"14091","340151","1","1001","","Kudos Crunchy Nut Snack"
"14092","340152","1","1001","","all flavors"
"14093","340153","1","1001","","all flavors"
"14094","340153","2","1001","","Quaker Oats Peanut Butter Whipps"
"14095","340153","3","1001","","Jenny's Cuisine Fruit and Nut Snack Bar"
"14096","340154","1","1001","","lemon Fi-bar"
"14097","340154","2","1001","","raspberry Fi-bar"
"14098","340154","3","1001","","Ultra Slim Fast Vanilla Almond Crunch Snack Bar"
"14099","340155","1","1001","","Kellogg's Rice Krispies Bar"
"14100","340157","1","1001","","Jenny's Cuisine Breakfast Bar"
"14101","340159","1","1001","","all flavors"
"14102","340160","1","1001","","all flavors"
"14103","340160","2","1001","","Clif Minis"
"14104","340161","1","1001","","all flavors"
"14105","340162","1","1001","","all flavors"
"14106","340162","2","1001","","PowerBar energy bar"
"14107","340163","1","1001","","Slim Fast  meal-on-the-go and granola meal bars, all flavors"
"14108","340165","1","1001","","all flavors"
"14109","340166","1","1001","","all flavors"
"14110","340168","1","1001","","all flavors"
"14111","340170","1","1001","","all flavors"
"14112","340170","2","1001","","Gerber Graduates Fruit & Cereal Bar, all flavors"
"14113","340171","1","1001","","Gerber Graduates Banana Cookies"
"14114","340172","1","1001","","Gerber animal-shaped cookies"
"14115","340173","1","1001","","Gerber Toddler Biter Biscuits"
"14116","340174","1","1001","","Baby Mum-Mum Rice Biscuits"
"14117","340174","2","1001","","all flavors"
"14118","340175","1","1001","","crackers, NFS"
"14119","340176","1","1001","","cinnamon grahams"
"14120","340176","2","1001","","honey grahams"
"14121","340176","3","1001","","Nabisco Teddy Grahams Honey"
"14122","340176","4","1001","","Nabisco Teddy Grahams Cinnamon"
"14123","340176","5","1001","","Honeymaid Sticks"
"14124","340176","6","1001","","Honey Goldfish Grahams"
"14125","340176","7","1001","","100 Calorie Mini Teddy Grahams Cinnamon Cubs"
"14126","340177","1","1001","","Nabisco Teddy Grahams Dizzy Grizzlies"
"14127","340182","2","1001","","Nabisco 100 Calorie Honey Maid Cinnamon Thin Crisps"
"14128","340182","3","1001","","Nabisco Honey Maid Low Fat Grahams"
"14129","340184","1","1001","","Cinnamon with Vanilla Creme Teddy Grahams Bearwich's"
"14130","340184","2","1001","","Vanilla with Chocolate Creme Teddy Grahams Bearwich's"
"14131","340184","3","1001","","Betty Crocker Fundamiddles Bite-Size Graham Snacks, all flavors"
"14132","340184","4","1001","","Betty Crocker Dunkaroos, all flavors"
"14133","340185","1","1001","","with wheat germ"
"14134","340185","2","1001","","sodium free"
"14135","340185","3","1001","","unsalted"
"14136","340186","1","1001","","low sodium soda crackers"
"14137","340186","2","1001","","low sodium oyster crackers"
"14138","340186","3","1001","","unsalted tops"
"14139","340186","4","1001","","low salt"
"14140","340186","5","1001","","low sodium chowder crackers"
"14141","340187","1","1001","","Hint of Salt Wheat Thins"
"14142","340188","1","1001","","low sodium 100% stoned wheat wafer"
"14143","340188","2","1001","","Hint of Salt Triscuits"
"14144","340189","2","1001","","Hint of Salt or Low Sodium Ritz"
"14145","340191","1","1001","","unsalted rice cake with seeds and other grains"
"14146","340192","1","1001","","salt free"
"14147","340193","1","1001","","flavored snack crackers"
"14148","340193","2","1001","","bacon chips"
"14149","340193","3","1001","","Ritz"
"14150","340193","4","1001","","Waverly Wafers"
"14151","340193","5","1001","","Nabisco Dip and Chip"
"14152","340193","6","1001","","Club"
"14153","340193","7","1001","","Escorts"
"14154","340193","8","1001","","Sociables"
"14155","340193","9","1001","","Quackers"
"14156","340193","10","1001","","Keebler Toasteds"
"14157","340193","11","1001","","sesame seed crackers"
"14158","340193","12","1001","","Meal Mates"
"14159","340193","13","1001","","Nabisco Zings! Snack Chips"
"14160","340193","14","1001","","Keebler Town House Crackers"
"14161","340193","15","1001","","Chicken in a Biskit"
"14162","340193","16","1001","","Pepperidge Farm Original or Pizza Goldfish"
"14163","340193","17","1001","","Ritz Bits"
"14164","340193","18","1001","","Sunshine Hi-Ho"
"14165","340194","2","1001","","Keebler Reduced Fat Town House"
"14166","340194","4","1001","","Nabisco Reduced Fat Ritz"
"14167","340194","5","1001","","Kebbler Club Crackers, reduced fat"
"14168","340196","1","1001","","cheese sticks"
"14169","340196","2","1001","","Cheeblers"
"14170","340196","3","1001","","Cheez-its"
"14171","340196","4","1001","","Cheese Ritz"
"14172","340196","5","1001","","Better Cheddar"
"14173","340196","6","1001","","Cheddar Jrs"
"14174","340196","7","1001","","Nabisco Twigs"
"14175","340196","8","1001","","Nabisco Cheddar Wedges"
"14176","340196","9","1001","","Pepperidge Farm Cheddar or Parmesan Cheese Goldfish"
"14177","340196","10","1001","","Cheese Ritz Bits"
"14178","340196","11","1001","","Cheese Nips"
"14179","340196","12","1001","","100 Calorie Right Bites Sunshine Cheez-It"
"14180","340197","2","1001","","Sunshine Cheez-It Reduced Fat Crackers"
"14181","340197","4","1001","","Nabisco Reduced Fat Cheese Nips"
"14182","340198","1","1001","","Pepperidge Farm Cheddar Goldfish made with Whole Grain"
"14183","340198","2","1001","","Sunshine Cheez-It Whole Grain Crackers"
"14184","340198","3","1001","","Kashi TLC Cheese Crackers"
"14185","340199","1","1001","","WASA Fiber-Plus Crisp Bread"
"14186","340200","1","1001","","Armenian cracker bread"
"14187","340200","2","1001","","Lavosh"
"14188","340200","3","1001","","hardtack"
"14189","340200","4","1001","","pilot bread"
"14190","340201","1","1001","","matzo farfel"
"14191","340202","1","1001","","Milk Lunch New England Biscuits"
"14192","340202","2","1001","","Royal Lunch crackers"
"14193","340203","1","1001","","Nabisco Oat Thins"
"14194","340204","1","1001","","chowder cracker"
"14195","340205","1","1001","","Kellogg's Blue Ginger Multi-Grain Brown Rice Chips"
"14196","340205","3","1001","","all flavors"
"14197","340206","1","1001","","Hain Mini Rice Cakes"
"14198","340206","2","1001","","Pacific Rice Mini Crispys"
"14199","340208","1","1001","","Arden"
"14200","340208","2","1001","","Chico San"
"14201","340208","3","1001","","Quaker"
"14202","340208","4","1001","","Spiral"
"14203","340208","5","1001","","puffed rice cake with seeds and other grains"
"14204","340208","6","1001","","rice cakes, NFS"
"14205","340209","1","1001","","Chicosan"
"14206","340209","2","1001","","puffed corn and rice cake"
"14207","340209","3","1001","","Quaker Caramel Corn Cake"
"14208","340211","1","1001","","rice paper wrappers or banh trang"
"14209","340212","1","1001","","Ry Krisp, plain"
"14210","340212","2","1001","","Wasa Rye Crispbread"
"14211","340212","3","1001","","Finn Rye Crisp"
"14212","340212","4","1001","","Norwegian Flatbread"
"14213","340213","1","1001","","soda crackers"
"14214","340213","2","1001","","Sea Toast"
"14215","340213","3","1001","","Uneeda Biscuits"
"14216","340213","4","1001","","Sunshine Krispy Mild Cheddar Saltine Crackers"
"14217","340214","1","1001","","Nabisco Fat Free Premium Crackers"
"14218","340214","2","1001","","fat free soda crackers"
"14219","340215","1","1001","","Multigrain saltines"
"14220","340216","1","1001","","Keebler Town House Bistro Multigrain Cracker"
